symbol,date,status
LRCX,2022-10-18,cached
LRCX,2022-10-20,cached
LVS,2022-10-18,cached
LVS,2022-10-20,cached
MTB,2022-10-18,cached
MTB,2022-10-20,cached
NDAQ,2022-10-18,cached
NDAQ,2022-10-20,cached
NTRS,2022-10-18,cached
NTRS,2022-10-20,cached
PG,2022-10-18,cached
PG,2022-10-20,cached
PLD,2022-10-18,cached
PLD,2022-10-20,cached
PPG,2022-10-18,cached
PPG,2022-10-20,cached
STLD,2022-10-18,cached
STLD,2022-10-20,cached
TRV,2022-10-18,cached
TRV,2022-10-20,cached
TSLA,2022-10-18,cached
TSLA,2022-10-20,cached
BX,2022-10-19,cached
BX,2022-10-21,cached
CSX,2022-10-19,cached
CSX,2022-10-21,cached
DGX,2022-10-19,cached
DGX,2022-10-21,cached
DHR,2022-10-19,cached
DHR,2022-10-21,cached
DOV,2022-10-19,cached
DOV,2022-10-21,cached
DOW,2022-10-19,cached
DOW,2022-10-21,cached
FCX,2022-10-19,cached
FCX,2022-10-21,cached
FITB,2022-10-19,cached
FITB,2022-10-21,cached
GPC,2022-10-19,cached
GPC,2022-10-21,cached
KEY,2022-10-19,cached
KEY,2022-10-21,cached
MMC,2022-10-19,cached
MMC,2022-10-21,cached
PM,2022-10-19,cached
PM,2022-10-21,cached
POOL,2022-10-19,cached
POOL,2022-10-21,cached
SNA,2022-10-19,cached
SNA,2022-10-21,cached
T,2022-10-19,cached
T,2022-10-21,cached
TSCO,2022-10-19,cached
TSCO,2022-10-21,cached
UNP,2022-10-19,cached
UNP,2022-10-21,cached
AXP,2022-10-20,cached
AXP,2022-10-24,cached
HBAN,2022-10-20,cached
HBAN,2022-10-24,cached
HCA,2022-10-20,cached
HCA,2022-10-24,cached
IPG,2022-10-20,cached
IPG,2022-10-24,cached
RF,2022-10-20,cached
RF,2022-10-24,cached
SLB,2022-10-20,cached
SLB,2022-10-24,cached
VZ,2022-10-20,cached
VZ,2022-10-24,cached
ARE,2022-10-21,cached
ARE,2022-10-25,cached
BRO,2022-10-21,cached
BRO,2022-10-25,cached
CDNS,2022-10-21,cached
CDNS,2022-10-25,cached
PKG,2022-10-21,cached
PKG,2022-10-25,cached
WRB,2022-10-21,cached
WRB,2022-10-25,cached
ADM,2022-10-24,cached
ADM,2022-10-26,cached
AMP,2022-10-24,cached
AMP,2022-10-26,cached
BIIB,2022-10-24,cached
BIIB,2022-10-26,cached
BMY,2022-10-24,cached
BMY,2022-10-26,cached
BXP,2022-10-24,cached
BXP,2022-10-26,cached
CB,2022-10-24,cached
CB,2022-10-26,cached
CMG,2022-10-24,cached
CMG,2022-10-26,cached
CNC,2022-10-24,cached
CNC,2022-10-26,cached
CSGP,2022-10-24,cached
CSGP,2022-10-26,cached
EQR,2022-10-24,cached
EQR,2022-10-26,cached
FE,2022-10-24,cached
FE,2022-10-26,cached
GE,2022-10-24,cached
GE,2022-10-26,cached
GLW,2022-10-24,cached
GLW,2022-10-26,cached
GM,2022-10-24,cached
GM,2022-10-26,cached
GOOG,2022-10-24,cached
GOOG,2022-10-26,cached
GOOGL,2022-10-24,cached
GOOGL,2022-10-26,cached
HAL,2022-10-24,cached
HAL,2022-10-26,cached
HUBB,2022-10-24,cached
HUBB,2022-10-26,cached
IEX,2022-10-24,cached
IEX,2022-10-26,cached
IVZ,2022-10-24,cached
IVZ,2022-10-26,cached
KMB,2022-10-24,cached
KMB,2022-10-26,cached
KO,2022-10-24,cached
KO,2022-10-26,cached
MCO,2022-10-24,cached
MCO,2022-10-26,cached
MMM,2022-10-24,cached
MMM,2022-10-26,cached
MSCI,2022-10-24,cached
MSCI,2022-10-26,cached
MSFT,2022-10-24,cached
MSFT,2022-10-26,cached
NVR,2022-10-24,cached
NVR,2022-10-26,cached
PCAR,2022-10-24,cached
PCAR,2022-10-26,cached
PHM,2022-10-24,cached
PHM,2022-10-26,cached
PNR,2022-10-24,cached
PNR,2022-10-26,cached
RTX,2022-10-24,cached
RTX,2022-10-26,cached
SHW,2022-10-24,cached
SHW,2022-10-26,cached
SYF,2022-10-24,cached
SYF,2022-10-26,cached
TER,2022-10-24,cached
TER,2022-10-26,cached
TXN,2022-10-24,cached
TXN,2022-10-26,cached
UHS,2022-10-24,cached
UHS,2022-10-26,cached
UPS,2022-10-24,cached
UPS,2022-10-26,cached
VLO,2022-10-24,cached
VLO,2022-10-26,cached
ACGL,2022-10-25,cached
ACGL,2022-10-27,cached
ADP,2022-10-25,cached
ADP,2022-10-27,cached
ALGN,2022-10-25,cached
ALGN,2022-10-27,cached
APH,2022-10-25,cached
APH,2022-10-27,cached
AVY,2022-10-25,cached
AVY,2022-10-27,cached
BA,2022-10-25,cached
BA,2022-10-27,cached
BG,2022-10-25,cached
BG,2022-10-27,cached
BSX,2022-10-25,cached
BSX,2022-10-27,cached
CME,2022-10-25,cached
CME,2022-10-27,cached
DLR,2022-10-25,cached
DLR,2022-10-27,cached
EG,2022-10-25,cached
EG,2022-10-27,cached
EQT,2022-10-25,cached
EQT,2022-10-27,cached
ESS,2022-10-25,cached
ESS,2022-10-27,cached
F,2022-10-25,cached
F,2022-10-27,cached
FTV,2022-10-25,cached
FTV,2022-10-27,cached
GD,2022-10-25,cached
GD,2022-10-27,cached
GL,2022-10-25,cached
GL,2022-10-27,cached
GRMN,2022-10-25,cached
GRMN,2022-10-27,cached
HLT,2022-10-25,cached
HLT,2022-10-27,cached
INVH,2022-10-25,cached
INVH,2022-10-27,cached
KHC,2022-10-25,cached
KHC,2022-10-27,cached
KLAC,2022-10-25,cached
KLAC,2022-10-27,cached
MAA,2022-10-25,cached
MAA,2022-10-27,cached
MAS,2022-10-25,cached
MAS,2022-10-27,cached
META,2022-10-25,cached
META,2022-10-27,cached
MOH,2022-10-25,cached
MOH,2022-10-27,cached
NOW,2022-10-25,cached
NOW,2022-10-27,cached
NSC,2022-10-25,cached
NSC,2022-10-27,cached
ODFL,2022-10-25,cached
ODFL,2022-10-27,cached
ORLY,2022-10-25,cached
ORLY,2022-10-27,cached
OTIS,2022-10-25,cached
OTIS,2022-10-27,cached
ROL,2022-10-25,cached
ROL,2022-10-27,cached
ROP,2022-10-25,cached
ROP,2022-10-27,cached
STX,2022-10-25,cached
STX,2022-10-27,cached
TDY,2022-10-25,cached
TDY,2022-10-27,cached
TMO,2022-10-25,cached
TMO,2022-10-27,cached
TYL,2022-10-25,cached
TYL,2022-10-27,cached
UDR,2022-10-25,cached
UDR,2022-10-27,cached
URI,2022-10-25,cached
URI,2022-10-27,cached
WM,2022-10-25,cached
WM,2022-10-27,cached
AEP,2022-10-26,cached
AEP,2022-10-28,cached
AJG,2022-10-26,cached
AJG,2022-10-28,cached
ALLE,2022-10-26,cached
ALLE,2022-10-28,cached
AMT,2022-10-26,cached
AMT,2022-10-28,cached
AMZN,2022-10-26,cached
AMZN,2022-10-28,cached
AOS,2022-10-26,cached
AOS,2022-10-28,cached
BAX,2022-10-26,cached
BAX,2022-10-28,cached
CARR,2022-10-26,cached
CARR,2022-10-28,cached
CAT,2022-10-26,cached
CAT,2022-10-28,cached
CBRE,2022-10-26,cached
CBRE,2022-10-28,cached
CMCSA,2022-10-26,cached
CMCSA,2022-10-28,cached
CMS,2022-10-26,cached
CMS,2022-10-28,cached
COF,2022-10-26,cached
COF,2022-10-28,cached
CPT,2022-10-26,cached
CPT,2022-10-28,cached
DECK,2022-10-26,cached
DECK,2022-10-28,cached
DTE,2022-10-26,cached
DTE,2022-10-28,cached
DXCM,2022-10-26,cached
DXCM,2022-10-28,cached
EME,2022-10-26,cached
EME,2022-10-28,cached
ERIE,2022-10-26,cached
ERIE,2022-10-28,cached
EW,2022-10-26,cached
EW,2022-10-28,cached
FSLR,2022-10-26,cached
FSLR,2022-10-28,cached
GILD,2022-10-26,cached
GILD,2022-10-28,cached
HIG,2022-10-26,cached
HIG,2022-10-28,cached
HON,2022-10-26,cached
HON,2022-10-28,cached
INTC,2022-10-26,cached
INTC,2022-10-28,cached
IP,2022-10-26,cached
IP,2022-10-28,cached
KDP,2022-10-26,cached
KDP,2022-10-28,cached
KIM,2022-10-26,cached
KIM,2022-10-28,cached
LH,2022-10-26,cached
LH,2022-10-28,cached
LHX,2022-10-26,cached
LHX,2022-10-28,cached
LII,2022-10-26,cached
LII,2022-10-28,cached
LIN,2022-10-26,cached
LIN,2022-10-28,cached
LKQ,2022-10-26,cached
LKQ,2022-10-28,cached
LUV,2022-10-26,cached
LUV,2022-10-28,cached
MA,2022-10-26,cached
MA,2022-10-28,cached
MCD,2022-10-26,cached
MCD,2022-10-28,cached
MHK,2022-10-26,cached
MHK,2022-10-28,cached
MO,2022-10-26,cached
MO,2022-10-28,cached
MPWR,2022-10-26,cached
MPWR,2022-10-28,cached
MRK,2022-10-26,cached
MRK,2022-10-28,cached
NOC,2022-10-26,cached
NOC,2022-10-28,cached
PCG,2022-10-26,cached
PCG,2022-10-28,cached
PFG,2022-10-26,cached
PFG,2022-10-28,cached
RMD,2022-10-26,cached
RMD,2022-10-28,cached
RSG,2022-10-26,cached
RSG,2022-10-28,cached
SO,2022-10-26,cached
SO,2022-10-28,cached
SPGI,2022-10-26,cached
SPGI,2022-10-28,cached
SWK,2022-10-26,cached
SWK,2022-10-28,cached
TMUS,2022-10-26,cached
TMUS,2022-10-28,cached
TROW,2022-10-26,cached
TROW,2022-10-28,cached
TXT,2022-10-26,cached
TXT,2022-10-28,cached
VICI,2022-10-26,cached
VICI,2022-10-28,cached
VRSN,2022-10-26,cached
VRSN,2022-10-28,cached
VRTX,2022-10-26,cached
VRTX,2022-10-28,cached
WDC,2022-10-26,cached
WDC,2022-10-28,cached
WST,2022-10-26,cached
WST,2022-10-28,cached
WTW,2022-10-26,cached
WTW,2022-10-28,cached
WY,2022-10-26,cached
WY,2022-10-28,cached
XEL,2022-10-26,cached
XEL,2022-10-28,cached
ABBV,2022-10-27,cached
ABBV,2022-10-31,cached
AON,2022-10-27,cached
AON,2022-10-31,cached
CHD,2022-10-27,cached
CHD,2022-10-31,cached
CHTR,2022-10-27,cached
CHTR,2022-10-31,cached
CL,2022-10-27,cached
CL,2022-10-31,cached
CVX,2022-10-27,cached
CVX,2022-10-31,cached
DVA,2022-10-27,cached
DVA,2022-10-31,cached
GWW,2022-10-27,cached
GWW,2022-10-31,cached
LYB,2022-10-27,cached
LYB,2022-10-31,cached
NEE,2022-10-27,cached
NEE,2022-10-31,cached
XOM,2022-10-27,cached
XOM,2022-10-31,cached
AFL,2022-10-28,cached
AFL,2022-11-01,cached
ANET,2022-10-28,cached
ANET,2022-11-01,cached
AWK,2022-10-28,cached
AWK,2022-11-01,cached
CINF,2022-10-28,cached
CINF,2022-11-01,cached
GPN,2022-10-28,cached
GPN,2022-11-01,cached
HWM,2022-10-28,cached
HWM,2022-11-01,cached
L,2022-10-28,cached
L,2022-11-01,cached
NXPI,2022-10-28,cached
NXPI,2022-11-01,cached
ON,2022-10-28,cached
ON,2022-11-01,cached
PEG,2022-10-28,cached
PEG,2022-11-01,cached
SBAC,2022-10-28,cached
SBAC,2022-11-01,cached
SYK,2022-10-28,cached
SYK,2022-11-01,cached
WMB,2022-10-28,cached
WMB,2022-11-01,cached
ABNB,2022-10-31,cached
ABNB,2022-11-02,cached
AIG,2022-10-31,cached
AIG,2022-11-02,cached
AIZ,2022-10-31,cached
AIZ,2022-11-02,cached
AMCR,2022-10-31,cached
AMCR,2022-11-02,cached
AMD,2022-10-31,cached
AMD,2022-11-02,cached
AME,2022-10-31,cached
AME,2022-11-02,cached
CLX,2022-10-31,cached
CLX,2022-11-02,cached
CNP,2022-10-31,cached
CNP,2022-11-02,cached
DOC,2022-10-31,cached
DOC,2022-11-02,cached
DVN,2022-10-31,cached
DVN,2022-11-02,cached
EA,2022-10-31,cached
EA,2022-11-02,cached
ECL,2022-10-31,cached
ECL,2022-11-02,cached
EIX,2022-10-31,cached
EIX,2022-11-02,cached
ETN,2022-10-31,cached
ETN,2022-11-02,cached
EXR,2022-10-31,cached
EXR,2022-11-02,cached
FOXA,2022-10-31,cached
FOXA,2022-11-02,cached
HSIC,2022-10-31,cached
HSIC,2022-11-02,cached
IDXX,2022-10-31,cached
IDXX,2022-11-02,cached
INCY,2022-10-31,cached
INCY,2022-11-02,cached
IT,2022-10-31,cached
IT,2022-11-02,cached
KKR,2022-10-31,cached
KKR,2022-11-02,cached
LDOS,2022-10-31,cached
LDOS,2022-11-02,cached
LLY,2022-10-31,cached
LLY,2022-11-02,cached
MCK,2022-10-31,cached
MCK,2022-11-02,cached
MDLZ,2022-10-31,cached
MDLZ,2022-11-02,cached
MPC,2022-10-31,cached
MPC,2022-11-02,cached
MTCH,2022-10-31,cached
MTCH,2022-11-02,cached
NEM,2022-10-31,cached
NEM,2022-11-02,cached
OKE,2022-10-31,cached
OKE,2022-11-02,cached
PFE,2022-10-31,cached
PFE,2022-11-02,cached
PRU,2022-10-31,cached
PRU,2022-11-02,cached
PSA,2022-10-31,cached
PSA,2022-11-02,cached
PSX,2022-10-31,cached
PSX,2022-11-02,cached
SMCI,2022-10-31,cached
SMCI,2022-11-02,cached
SPG,2022-10-31,cached
SPG,2022-11-02,cached
SYY,2022-10-31,cached
SYY,2022-11-02,cached
TAP,2022-10-31,cached
TAP,2022-11-02,cached
TECH,2022-10-31,cached
TECH,2022-11-02,cached
UBER,2022-10-31,cached
UBER,2022-11-02,cached
VRSK,2022-10-31,cached
VRSK,2022-11-02,cached
WAB,2022-10-31,cached
WAB,2022-11-02,cached
WAT,2022-10-31,cached
WAT,2022-11-02,cached
WEC,2022-10-31,cached
WEC,2022-11-02,cached
XYL,2022-10-31,cached
XYL,2022-11-02,cached
ZBRA,2022-10-31,cached
ZBRA,2022-11-02,cached
ALB,2022-11-01,cached
ALB,2022-11-03,cached
ALL,2022-11-01,cached
ALL,2022-11-03,cached
APA,2022-11-01,cached
APA,2022-11-03,cached
APO,2022-11-01,cached
APO,2022-11-03,cached
BKNG,2022-11-01,cached
BKNG,2022-11-03,cached
BR,2022-11-01,cached
BR,2022-11-03,cached
CDW,2022-11-01,cached
CDW,2022-11-03,cached
CF,2022-11-01,cached
CF,2022-11-03,cached
CHRW,2022-11-01,cached
CHRW,2022-11-03,cached
CRL,2022-11-01,cached
CRL,2022-11-03,cached
CTSH,2022-11-01,cached
CTSH,2022-11-03,cached
CVS,2022-11-01,cached
CVS,2022-11-03,cached
DAY,2022-11-01,cached
DAY,2022-11-03,cached
EBAY,2022-11-01,cached
EBAY,2022-11-03,cached
EL,2022-11-01,cached
EL,2022-11-03,cached
EQIX,2022-11-01,cached
EQIX,2022-11-03,cached
ES,2022-11-01,cached
ES,2022-11-03,cached
ETR,2022-11-01,cached
ETR,2022-11-03,cached
FTNT,2022-11-01,cached
FTNT,2022-11-03,cached
GNRC,2022-11-01,cached
GNRC,2022-11-03,cached
HOOD,2022-11-01,cached
HOOD,2022-11-03,cached
HST,2022-11-01,cached
HST,2022-11-03,cached
HUM,2022-11-01,cached
HUM,2022-11-03,cached
MET,2022-11-01,cached
MET,2022-11-03,cached
MGM,2022-11-01,cached
MGM,2022-11-03,cached
MLM,2022-11-01,cached
MLM,2022-11-03,cached
O,2022-11-01,cached
O,2022-11-03,cached
TPL,2022-11-01,cached
TPL,2022-11-03,cached
TRMB,2022-11-01,cached
TRMB,2022-11-03,cached
TT,2022-11-01,cached
TT,2022-11-03,cached
VMC,2022-11-01,cached
VMC,2022-11-03,cached
YUM,2022-11-01,cached
YUM,2022-11-03,cached
ZBH,2022-11-01,cached
ZBH,2022-11-03,cached
AEE,2022-11-02,cached
AEE,2022-11-04,cached
AMGN,2022-11-02,cached
AMGN,2022-11-04,cached
APTV,2022-11-02,cached
APTV,2022-11-04,cached
AVB,2022-11-02,cached
AVB,2022-11-04,cached
BALL,2022-11-02,cached
BALL,2022-11-04,cached
CI,2022-11-02,cached
CI,2022-11-04,cached
CMI,2022-11-02,cached
CMI,2022-11-04,cached
COIN,2022-11-02,cached
COIN,2022-11-04,cached
COP,2022-11-02,cached
COP,2022-11-04,cached
CTRA,2022-11-02,cached
CTRA,2022-11-04,cached
CTVA,2022-11-02,cached
CTVA,2022-11-04,cached
DASH,2022-11-02,cached
DASH,2022-11-04,cached
DDOG,2022-11-02,cached
DDOG,2022-11-04,cached
DUK,2022-11-02,cached
DUK,2022-11-04,cached
ED,2022-11-02,cached
ED,2022-11-04,cached
EOG,2022-11-02,cached
EOG,2022-11-04,cached
EPAM,2022-11-02,cached
EPAM,2022-11-04,cached
EXC,2022-11-02,cached
EXC,2022-11-04,cached
EXPE,2022-11-02,cached
EXPE,2022-11-04,cached
FIS,2022-11-02,cached
FIS,2022-11-04,cached
FRT,2022-11-02,cached
FRT,2022-11-04,cached
GDDY,2022-11-02,cached
GDDY,2022-11-04,cached
HII,2022-11-02,cached
HII,2022-11-04,cached
ICE,2022-11-02,cached
ICE,2022-11-04,cached
IRM,2022-11-02,cached
IRM,2022-11-04,cached
K,2022-11-02,cached
K,2022-11-04,cached
LYV,2022-11-02,cached
LYV,2022-11-04,cached
MAR,2022-11-02,cached
MAR,2022-11-04,cached
MCHP,2022-11-02,cached
MCHP,2022-11-04,cached
MNST,2022-11-02,cached
MNST,2022-11-04,cached
MRNA,2022-11-02,cached
MRNA,2022-11-04,cached
MSI,2022-11-02,cached
MSI,2022-11-04,cached
MTD,2022-11-02,cached
MTD,2022-11-04,cached
PH,2022-11-02,cached
PH,2022-11-04,cached
PNW,2022-11-02,cached
PNW,2022-11-04,cached
PWR,2022-11-02,cached
PWR,2022-11-04,cached
PYPL,2022-11-02,cached
PYPL,2022-11-04,cached
RCL,2022-11-02,cached
RCL,2022-11-04,cached
REG,2022-11-02,cached
REG,2022-11-04,cached
REGN,2022-11-02,cached
REGN,2022-11-04,cached
SRE,2022-11-02,cached
SRE,2022-11-04,cached
TRGP,2022-11-02,cached
TRGP,2022-11-04,cached
VTR,2022-11-02,cached
VTR,2022-11-04,cached
WBD,2022-11-02,cached
WBD,2022-11-04,cached
XYZ,2022-11-02,cached
XYZ,2022-11-04,cached
ZTS,2022-11-02,cached
ZTS,2022-11-04,cached
AES,2022-11-03,cached
AES,2022-11-07,cached
CAH,2022-11-03,cached
CAH,2022-11-07,cached
CBOE,2022-11-03,cached
CBOE,2022-11-07,cached
D,2022-11-03,cached
D,2022-11-07,cached
EVRG,2022-11-03,cached
EVRG,2022-11-07,cached
PPL,2022-11-03,cached
PPL,2022-11-07,cached
VST,2022-11-03,cached
VST,2022-11-07,cached
FANG,2022-11-04,cached
FANG,2022-11-08,cached
IFF,2022-11-04,cached
IFF,2022-11-08,cached
LNT,2022-11-04,cached
LNT,2022-11-08,cached
MOS,2022-11-04,cached
MOS,2022-11-08,cached
NI,2022-11-04,cached
NI,2022-11-08,cached
NRG,2022-11-04,cached
NRG,2022-11-08,cached
PLTR,2022-11-04,cached
PLTR,2022-11-08,cached
TTWO,2022-11-04,cached
TTWO,2022-11-08,cached
VTRS,2022-11-04,cached
VTRS,2022-11-08,cached
WELL,2022-11-04,cached
WELL,2022-11-08,cached
AKAM,2022-11-07,cached
AKAM,2022-11-09,cached
AXON,2022-11-07,cached
AXON,2022-11-09,cached
BLDR,2022-11-07,cached
BLDR,2022-11-09,cached
CEG,2022-11-07,cached
CEG,2022-11-09,cached
EXPD,2022-11-07,cached
EXPD,2022-11-09,cached
JKHY,2022-11-07,cached
JKHY,2022-11-09,cached
NCLH,2022-11-07,cached
NCLH,2022-11-09,cached
NWSA,2022-11-07,cached
NWSA,2022-11-09,cached
OXY,2022-11-07,cached
OXY,2022-11-09,cached
APP,2022-11-08,cached
APP,2022-11-10,cached
STE,2022-11-08,cached
STE,2022-11-10,cached
TTD,2022-11-08,cached
TTD,2022-11-10,cached
WYNN,2022-11-08,cached
WYNN,2022-11-10,cached
RL,2022-11-09,cached
RL,2022-11-14,cached
TPR,2022-11-09,cached
TPR,2022-11-14,cached
HD,2022-11-14,cached
HD,2022-11-16,cached
WMT,2022-11-14,cached
WMT,2022-11-16,cached
CPRT,2022-11-15,cached
CPRT,2022-11-17,cached
CSCO,2022-11-15,cached
CSCO,2022-11-17,cached
LOW,2022-11-15,cached
LOW,2022-11-17,cached
NVDA,2022-11-15,cached
NVDA,2022-11-17,cached
TGT,2022-11-15,cached
TGT,2022-11-17,cached
TJX,2022-11-15,cached
TJX,2022-11-17,cached
PANW,2022-11-16,cached
PANW,2022-11-18,cached
ROST,2022-11-16,cached
ROST,2022-11-18,cached
WSM,2022-11-16,cached
WSM,2022-11-18,cached
DELL,2022-11-18,cached
DELL,2022-11-22,cached
SJM,2022-11-18,cached
SJM,2022-11-22,cached
ADSK,2022-11-21,cached
ADSK,2022-11-23,cached
BBY,2022-11-21,cached
BBY,2022-11-23,cached
DLTR,2022-11-21,cached
DLTR,2022-11-23,cached
MDT,2022-11-21,cached
MDT,2022-11-23,cached
CRWD,2022-11-28,cached
CRWD,2022-11-30,cached
INTU,2022-11-28,cached
INTU,2022-11-30,cached
NTAP,2022-11-28,cached
NTAP,2022-11-30,cached
WDAY,2022-11-28,cached
WDAY,2022-11-30,cached
CRM,2022-11-29,cached
CRM,2022-12-01,cached
DG,2022-11-30,cached
DG,2022-12-02,cached
KR,2022-11-30,cached
KR,2022-12-02,cached
ULTA,2022-11-30,cached
ULTA,2022-12-02,cached
AZO,2022-12-05,cached
AZO,2022-12-07,cached
CPB,2022-12-06,cached
CPB,2022-12-08,cached
LULU,2022-12-07,cached
LULU,2022-12-09,cached
ORCL,2022-12-09,cached
ORCL,2022-12-13,cached
JBL,2022-12-14,cached
JBL,2022-12-16,cached
ACN,2022-12-15,cached
ACN,2022-12-19,cached
DRI,2022-12-15,cached
DRI,2022-12-19,cached
FDS,2022-12-19,cached
FDS,2022-12-21,cached
FDX,2022-12-19,cached
FDX,2022-12-21,cached
GIS,2022-12-19,cached
GIS,2022-12-21,cached
NKE,2022-12-19,cached
NKE,2022-12-21,cached
CTAS,2022-12-20,cached
CTAS,2022-12-22,cached
MU,2022-12-20,cached
MU,2022-12-22,cached
PAYX,2022-12-21,cached
PAYX,2022-12-23,cached
LW,2023-01-04,cached
LW,2023-01-06,cached
STZ,2023-01-04,cached
STZ,2023-01-06,cached
BAC,2023-01-12,cached
BAC,2023-01-17,cached
BK,2023-01-12,cached
BK,2023-01-17,cached
BLK,2023-01-12,cached
BLK,2023-01-17,cached
C,2023-01-12,cached
C,2023-01-17,cached
DAL,2023-01-12,cached
DAL,2023-01-17,cached
JPM,2023-01-12,cached
JPM,2023-01-17,cached
UNH,2023-01-12,cached
UNH,2023-01-17,cached
WFC,2023-01-12,cached
WFC,2023-01-17,cached
CFG,2023-01-13,cached
CFG,2023-01-18,cached
GS,2023-01-13,cached
GS,2023-01-18,cached
IBKR,2023-01-13,cached
IBKR,2023-01-18,cached
MS,2023-01-13,cached
MS,2023-01-18,cached
UAL,2023-01-13,cached
UAL,2023-01-18,cached
JBHT,2023-01-17,cached
JBHT,2023-01-19,cached
KMI,2023-01-17,cached
KMI,2023-01-19,cached
PLD,2023-01-17,cached
PLD,2023-01-19,cached
SCHW,2023-01-17,cached
SCHW,2023-01-19,cached
FAST,2023-01-18,cached
FAST,2023-01-20,cached
FITB,2023-01-18,cached
FITB,2023-01-20,cached
KEY,2023-01-18,cached
KEY,2023-01-20,cached
MTB,2023-01-18,cached
MTB,2023-01-20,cached
NFLX,2023-01-18,cached
NFLX,2023-01-20,cached
NTRS,2023-01-18,cached
NTRS,2023-01-20,cached
PG,2023-01-18,cached
PG,2023-01-20,cached
PPG,2023-01-18,cached
PPG,2023-01-20,cached
TFC,2023-01-18,cached
TFC,2023-01-20,cached
HBAN,2023-01-19,cached
HBAN,2023-01-23,cached
RF,2023-01-19,cached
RF,2023-01-23,cached
SLB,2023-01-19,cached
SLB,2023-01-23,cached
STT,2023-01-19,cached
STT,2023-01-23,cached
BKR,2023-01-20,cached
BKR,2023-01-24,cached
BRO,2023-01-20,cached
BRO,2023-01-24,cached
SYF,2023-01-20,cached
SYF,2023-01-24,cached
COF,2023-01-23,cached
COF,2023-01-25,cached
DHI,2023-01-23,cached
DHI,2023-01-25,cached
DHR,2023-01-23,cached
DHR,2023-01-25,cached
FFIV,2023-01-23,cached
FFIV,2023-01-25,cached
GE,2023-01-23,cached
GE,2023-01-25,cached
HAL,2023-01-23,cached
HAL,2023-01-25,cached
ISRG,2023-01-23,cached
ISRG,2023-01-25,cached
IVZ,2023-01-23,cached
IVZ,2023-01-25,cached
JNJ,2023-01-23,cached
JNJ,2023-01-25,cached
LMT,2023-01-23,cached
LMT,2023-01-25,cached
MMM,2023-01-23,cached
MMM,2023-01-25,cached
MSFT,2023-01-23,cached
MSFT,2023-01-25,cached
PCAR,2023-01-23,cached
PCAR,2023-01-25,cached
RTX,2023-01-23,cached
RTX,2023-01-25,cached
TRV,2023-01-23,cached
TRV,2023-01-25,cached
TXN,2023-01-23,cached
TXN,2023-01-25,cached
UNP,2023-01-23,cached
UNP,2023-01-25,cached
VZ,2023-01-23,cached
VZ,2023-01-25,cached
ABT,2023-01-24,cached
ABT,2023-01-26,cached
ADP,2023-01-24,cached
ADP,2023-01-26,cached
AMP,2023-01-24,cached
AMP,2023-01-26,cached
APH,2023-01-24,cached
APH,2023-01-26,cached
BA,2023-01-24,cached
BA,2023-01-26,cached
CCI,2023-01-24,cached
CCI,2023-01-26,cached
CSX,2023-01-24,cached
CSX,2023-01-26,cached
ELV,2023-01-24,cached
ELV,2023-01-26,cached
FCX,2023-01-24,cached
FCX,2023-01-26,cached
GD,2023-01-24,cached
GD,2023-01-26,cached
IBM,2023-01-24,cached
IBM,2023-01-26,cached
KMB,2023-01-24,cached
KMB,2023-01-26,cached
LRCX,2023-01-24,cached
LRCX,2023-01-26,cached
LVS,2023-01-24,cached
LVS,2023-01-26,cached
NDAQ,2023-01-24,cached
NDAQ,2023-01-26,cached
NEE,2023-01-24,cached
NEE,2023-01-26,cached
NOW,2023-01-24,cached
NOW,2023-01-26,cached
NSC,2023-01-24,cached
NSC,2023-01-26,cached
PGR,2023-01-24,cached
PGR,2023-01-26,cached
PKG,2023-01-24,cached
PKG,2023-01-26,cached
RJF,2023-01-24,cached
RJF,2023-01-26,cached
STLD,2023-01-24,cached
STLD,2023-01-26,cached
STX,2023-01-24,cached
STX,2023-01-26,cached
T,2023-01-24,cached
T,2023-01-26,cached
TDY,2023-01-24,cached
TDY,2023-01-26,cached
TEL,2023-01-24,cached
TEL,2023-01-26,cached
TER,2023-01-24,cached
TER,2023-01-26,cached
TSLA,2023-01-24,cached
TSLA,2023-01-26,cached
TXT,2023-01-24,cached
TXT,2023-01-26,cached
URI,2023-01-24,cached
URI,2023-01-26,cached
USB,2023-01-24,cached
USB,2023-01-26,cached
ADM,2023-01-25,cached
ADM,2023-01-27,cached
AJG,2023-01-25,cached
AJG,2023-01-27,cached
BX,2023-01-25,cached
BX,2023-01-27,cached
CMCSA,2023-01-25,cached
CMCSA,2023-01-27,cached
DOW,2023-01-25,cached
DOW,2023-01-27,cached
INTC,2023-01-25,cached
INTC,2023-01-27,cached
KLAC,2023-01-25,cached
KLAC,2023-01-27,cached
LUV,2023-01-25,cached
LUV,2023-01-27,cached
MA,2023-01-25,cached
MA,2023-01-27,cached
MMC,2023-01-25,cached
MMC,2023-01-27,cached
NOC,2023-01-25,cached
NOC,2023-01-27,cached
RMD,2023-01-25,cached
RMD,2023-01-27,cached
ROK,2023-01-25,cached
ROK,2023-01-27,cached
SHW,2023-01-25,cached
SHW,2023-01-27,cached
TROW,2023-01-25,cached
TROW,2023-01-27,cached
TSCO,2023-01-25,cached
TSCO,2023-01-27,cached
V,2023-01-25,cached
V,2023-01-27,cached
VLO,2023-01-25,cached
VLO,2023-01-27,cached
